tentinh,wb_poverty,count,tax_amount
Bến Tre,extreme poverty,64988.46666666667,19000
Bến Tre,lower-middle,29078.466666666667,19000
Bến Tre,normal,1025495.8666666667,19000
Bến Tre,upper-middle,80089.2,19000
Cao Bằng,extreme poverty,92532,19000
Cao Bằng,lower-middle,45313.8,19000
Cao Bằng,normal,337315.4666666667,19000
Cao Bằng,upper-middle,58052.73333333334,19000
Cà Mau,extreme poverty,55618.46666666667,19000
Cà Mau,lower-middle,29993.666666666668,19000
Cà Mau,normal,1005744.4666666667,19000
Cà Mau,upper-middle,56649.4,19000
Cần Thơ,extreme poverty,11709.333333333334,19000
Cần Thơ,lower-middle,7338.533333333333,19000
Cần Thơ,normal,1410797.2666666666,19000
Cần Thơ,upper-middle,18800.86666666667,19000
Gia Lai,extreme poverty,177732.06666666665,19000
Gia Lai,lower-middle,80591,19000
Gia Lai,normal,1156877.7333333334,19000
Gia Lai,upper-middle,196255.2,19000
Hoà Bình,extreme poverty,38539.066666666666,19000
Hoà Bình,lower-middle,13045.6,19000
Hoà Bình,normal,716786.5333333333,19000
Hoà Bình,upper-middle,70071.8,19000
Hà Giang,extreme poverty,147203.66666666666,19000
Hà Giang,lower-middle,56093.066666666666,19000
Hà Giang,normal,544585.6666666666,19000
Hà Giang,upper-middle,135599.6,19000
Hà Nam,extreme poverty,27333,19000
Hà Nam,lower-middle,12924.6,19000
Hà Nam,normal,771187.3333333334,19000
Hà Nam,upper-middle,27871.066666666666,19000
Hà Nội,extreme poverty,64892.53333333333,19000
Hà Nội,lower-middle,58480.8,19000
Hà Nội,normal,8376445.133333334,19000
Hà Nội,upper-middle,206616.53333333333,19000
Hà Tĩnh,extreme poverty,67643.33333333333,19000
Hà Tĩnh,lower-middle,40848.86666666667,19000
Hà Tĩnh,normal,1030404.6666666666,19000
Hà Tĩnh,upper-middle,122197.13333333333,19000
Hưng Yên,extreme poverty,41042.066666666666,19000
Hưng Yên,lower-middle,11248.266666666666,19000
Hưng Yên,normal,1289575.8666666667,19000
Hưng Yên,upper-middle,57315.8,19000
Hải Dương,extreme poverty,33196.86666666667,19000
Hải Dương,lower-middle,16374,19000
Hải Dương,normal,2062005.4,19000
Hải Dương,upper-middle,50830.73333333334,19000
Hải Phòng,extreme poverty,40507.933333333334,19000
Hải Phòng,lower-middle,21640.2,19000
Hải Phòng,normal,1926762.2,19000
Hải Phòng,upper-middle,39831.666666666664,19000
Hậu Giang,extreme poverty,14126.666666666666,19000
Hậu Giang,lower-middle,22794.266666666666,19000
Hậu Giang,normal,588273.4666666667,19000
Hậu Giang,upper-middle,32903.6,19000
Hồ Chí Minh,normal,8794113,19000
Khánh Hòa,normal,1192853,19000
Kiên Giang,extreme poverty,20775.6,19000
Kiên Giang,lower-middle,23374.933333333334,19000
Kiên Giang,normal,1672854.2666666666,19000
Kiên Giang,upper-middle,51449.2,19000
Kon Tum,extreme poverty,46754.46666666667,19000
Kon Tum,lower-middle,18302.066666666666,19000
Kon Tum,normal,448574.5333333333,19000
Kon Tum,upper-middle,39704.933333333334,19000
Lai Châu,extreme poverty,80182.33333333333,19000
Lai Châu,lower-middle,35877.933333333334,19000
Lai Châu,normal,273327.4666666667,19000
Lai Châu,upper-middle,84042.26666666666,19000
Long An,extreme poverty,14504.733333333334,19000
Long An,lower-middle,20099.2,19000
Long An,normal,1596157.3333333333,19000
Long An,upper-middle,43100.73333333333,19000
Lào Cai,extreme poverty,70631.13333333333,19000
Lào Cai,lower-middle,30447.466666666667,19000
Lào Cai,normal,556497.8,19000
Lào Cai,upper-middle,96449.6,19000
Lâm Đồng,extreme poverty,27541.466666666667,19000
Lâm Đồng,lower-middle,17333.066666666666,19000
Lâm Đồng,normal,1191870.2,19000
Lâm Đồng,upper-middle,66316.26666666666,19000
Lạng Sơn,extreme poverty,45568.333333333336,19000
Lạng Sơn,lower-middle,44314.46666666667,19000
Lạng Sơn,normal,533287.7333333333,19000
Lạng Sơn,upper-middle,95607.46666666666,19000
Nam Định,extreme poverty,57431.933333333334,19000
Nam Định,lower-middle,30266.8,19000
Nam Định,normal,1614416.4,19000
Nam Định,upper-middle,79608.86666666667,19000
Nghệ An,extreme poverty,134016.6,19000
Nghệ An,lower-middle,101512,19000
Nghệ An,normal,2460025.7333333334,19000
Nghệ An,upper-middle,319309.6666666667,19000
Ninh Bình,extreme poverty,25875.6,19000
Ninh Bình,lower-middle,12366.266666666666,19000
Ninh Bình,normal,925250.4666666667,19000
Ninh Bình,upper-middle,38433.666666666664,19000
Ninh Thuận,extreme poverty,42597.26666666667,19000
Ninh Thuận,lower-middle,19546,19000
Ninh Thuận,normal,514978.73333333334,19000
Ninh Thuận,upper-middle,39895,19000
Phú Thọ,extreme poverty,62646.4,19000
Phú Thọ,lower-middle,30974.2,19000
Phú Thọ,normal,1367640.6666666667,19000
Phú Thọ,upper-middle,63771.73333333334,19000
Phú Yên,extreme poverty,30355.466666666667,19000
Phú Yên,lower-middle,20311.733333333334,19000
Phú Yên,normal,767374.7333333333,19000
Phú Yên,upper-middle,42098.066666666666,19000
Quảng Bình,extreme poverty,63357.2,19000
Quảng Bình,lower-middle,12423.866666666667,19000
Quảng Bình,normal,718826.8,19000
Quảng Bình,upper-middle,22955.133333333335,19000
Quảng Nam,extreme poverty,57185.46666666667,19000
Quảng Nam,lower-middle,17435.600000000002,19000
Quảng Nam,normal,1333103.1333333333,19000
Quảng Nam,upper-middle,76916.8,19000
Quảng Ngãi,extreme poverty,63541.4,19000
Quảng Ngãi,lower-middle,28110.466666666667,19000
Quảng Ngãi,normal,1000217.3333333334,19000
Quảng Ngãi,upper-middle,100696.8,19000
Quảng Ninh,extreme poverty,20695.733333333334,19000
Quảng Ninh,normal,1323056.9333333333,19000
Quảng Ninh,upper-middle,11632.333333333334,19000
Quảng Trị,extreme poverty,24384.733333333334,19000
Quảng Trị,lower-middle,16648.6,19000
Quảng Trị,normal,588376.6,19000
Quảng Trị,upper-middle,37148.066666666666,19000
Sóc Trăng,extreme poverty,30618.8,19000
Sóc Trăng,lower-middle,26563.6,19000
Sóc Trăng,normal,995832.4,19000
Sóc Trăng,upper-middle,59682.2,19000
Sơn La,extreme poverty,192864.66666666666,19000
Sơn La,lower-middle,105474.06666666667,19000
Sơn La,normal,776810.0666666667,19000
Sơn La,upper-middle,179857.2,19000
Thanh Hóa,normal,3557610,19000
Thái Bình,extreme poverty,34127.86666666667,19000
Thái Bình,lower-middle,9968.800000000001,19000
Thái Bình,normal,1565860.2,19000
Thái Bình,upper-middle,18280.133333333335,19000
Thái Nguyên,extreme poverty,26379.466666666667,19000
Thái Nguyên,lower-middle,11661.733333333334,19000
Thái Nguyên,normal,1213014.0666666667,19000
Thái Nguyên,upper-middle,41952.73333333333,19000
Thừa Thiên Huế,extreme poverty,35911.53333333333,19000
Thừa Thiên Huế,lower-middle,13504.2,19000
Thừa Thiên Huế,normal,1054259.2666666666,19000
Thừa Thiên Huế,upper-middle,34100,19000
Tiền Giang,extreme poverty,52774.8,19000
Tiền Giang,lower-middle,21987.066666666666,19000
Tiền Giang,normal,1600686.6666666667,19000
Tiền Giang,upper-middle,88508.46666666666,19000
Trà Vinh,extreme poverty,28418.533333333333,19000
Trà Vinh,lower-middle,32275.533333333333,19000
Trà Vinh,normal,868455.8666666667,19000
Trà Vinh,upper-middle,46488.066666666666,19000
Tuyên Quang,extreme poverty,47351.13333333333,19000
Tuyên Quang,lower-middle,14463.733333333334,19000
Tuyên Quang,normal,683047.3333333334,19000
Tuyên Quang,upper-middle,59659.8,19000
Tây Ninh,extreme poverty,3196.7333333333336,19000
Tây Ninh,lower-middle,11362,19000
Tây Ninh,normal,1083813.2666666666,19000
Tây Ninh,upper-middle,31137,19000
Vĩnh Long,extreme poverty,29178.4,19000
Vĩnh Long,lower-middle,23698.6,19000
Vĩnh Long,normal,934449.4666666667,19000
Vĩnh Long,upper-middle,84433.53333333334,19000
Vĩnh Phúc,extreme poverty,27677.4,19000
Vĩnh Phúc,lower-middle,13225.6,19000
Vĩnh Phúc,normal,1119424.6,19000
Vĩnh Phúc,upper-middle,46266.4,19000
Yên Bái,extreme poverty,50361.53333333333,19000
Yên Bái,lower-middle,31656.8,19000
Yên Bái,normal,696191.7333333333,19000
Yên Bái,upper-middle,95424.93333333333,19000
Điện Biên,extreme poverty,124067.06666666667,19000
Điện Biên,lower-middle,65585.33333333333,19000
Điện Biên,normal,321169.6666666667,19000
Điện Biên,upper-middle,98883.93333333333,19000
Đà Nẵng,normal,1188497,19000
Đà Nẵng,upper-middle,1917,19000
Đắk Lắk,extreme poverty,127367,19000
Đắk Lắk,lower-middle,50121.6,19000
Đắk Lắk,normal,1567668.4666666666,19000
Đắk Lắk,upper-middle,101288.93333333333,19000
Đắk Nông,extreme poverty,41402.2,19000
Đắk Nông,lower-middle,28294.13333333333,19000
Đắk Nông,normal,539487.1333333333,19000
Đắk Nông,upper-middle,49405.53333333333,19000
Đồng Nai,extreme poverty,7061.5999999999995,19000
Đồng Nai,lower-middle,12684,19000
Đồng Nai,normal,2999083.1333333333,19000
Đồng Nai,upper-middle,22006.266666666666,19000
Đồng Tháp,extreme poverty,7447.466666666666,19000
Đồng Tháp,lower-middle,3602.6,19000
Đồng Tháp,normal,1494946.4666666666,19000
Đồng Tháp,upper-middle,40220.46666666667,19000
An Giang,extreme poverty,7934.4,20000
An Giang,lower-middle,16789.266666666666,20000
An Giang,normal,1842136.7333333334,20000
An Giang,upper-middle,31841.600000000002,20000
Bà Rịa - Vũng Tàu,extreme poverty,11823,20000
Bà Rịa - Vũng Tàu,lower-middle,13605.4,20000
Bà Rịa - Vũng Tàu,normal,1108585.6666666667,20000
Bà Rịa - Vũng Tàu,upper-middle,19644.933333333334,20000
Bình Dương,extreme poverty,6520.866666666667,20000
Bình Dương,lower-middle,6504.266666666666,20000
Bình Dương,normal,2782305.533333333,20000
Bình Dương,upper-middle,22190.333333333332,20000
Bình Phước,extreme poverty,10910.6,20000
Bình Phước,lower-middle,13113.533333333333,20000
Bình Phước,normal,957080,20000
Bình Phước,upper-middle,28003.86666666667,20000
Bình Thuận,normal,1223288,20000
Bình Định,extreme poverty,89173.26666666666,20000
Bình Định,lower-middle,36446.066666666666,20000
Bình Định,normal,1252588.8,20000
Bình Định,upper-middle,103650.86666666667,20000
Bạc Liêu,extreme poverty,12842.266666666666,20000
Bạc Liêu,lower-middle,16227.800000000001,20000
Bạc Liêu,normal,830934.8666666667,20000
Bạc Liêu,upper-middle,31511.066666666666,20000
Bắc Giang,extreme poverty,27795.8,20000
Bắc Giang,lower-middle,12526.4,20000
Bắc Giang,normal,1675402.1333333333,20000
Bắc Giang,upper-middle,58427.666666666664,20000
Bắc Kạn,extreme poverty,73495.8,20000
Bắc Kạn,lower-middle,12015.6,20000
Bắc Kạn,normal,193015.4,20000
Bắc Kạn,upper-middle,33831.2,20000
Bắc Ninh,extreme poverty,17662.2,20000
Bắc Ninh,lower-middle,8772.6,20000
Bắc Ninh,normal,1491384,20000
Bắc Ninh,upper-middle,36422.2,20000
Bến Tre,extreme poverty,64988.46666666667,20000
Bến Tre,lower-middle,32348.066666666666,20000
Bến Tre,normal,1022233.6,20000
Bến Tre,upper-middle,80081.86666666667,20000
Cao Bằng,extreme poverty,99413.6,20000
Cao Bằng,lower-middle,40529.26666666667,20000
Cao Bằng,normal,335607.93333333335,20000
Cao Bằng,upper-middle,57663.2,20000
Cà Mau,extreme poverty,58973.066666666666,20000
Cà Mau,lower-middle,30412.866666666665,20000
Cà Mau,normal,999859.5333333333,20000
Cà Mau,upper-middle,58760.53333333333,20000
Cần Thơ,extreme poverty,11709.333333333334,20000
Cần Thơ,lower-middle,9216.866666666667,20000
Cần Thơ,normal,1410797.2666666666,20000
Cần Thơ,upper-middle,16922.533333333333,20000
Gia Lai,extreme poverty,193523.73333333334,20000
Gia Lai,lower-middle,71801,20000
Gia Lai,normal,1156877.7333333334,20000
Gia Lai,upper-middle,189253.53333333333,20000
Hoà Bình,extreme poverty,40343.46666666667,20000
Hoà Bình,lower-middle,13927.666666666666,20000
Hoà Bình,normal,710789.9333333333,20000
Hoà Bình,upper-middle,73381.93333333333,20000
Hà Giang,extreme poverty,153918.06666666665,20000
Hà Giang,lower-middle,56932.2,20000
Hà Giang,normal,539907.2666666666,20000
Hà Giang,upper-middle,132724.46666666667,20000
Hà Nam,extreme poverty,29025,20000
Hà Nam,lower-middle,11232.6,20000
Hà Nam,normal,768007.4,20000
Hà Nam,upper-middle,31051,20000
Hà Nội,extreme poverty,78200.73333333334,20000
Hà Nội,lower-middle,49512.6,20000
Hà Nội,normal,8351283.066666666,20000
Hà Nội,upper-middle,227438.6,20000
Hà Tĩnh,extreme poverty,71001.46666666667,20000
Hà Tĩnh,lower-middle,44393.2,20000
Hà Tĩnh,normal,1025522.5333333333,20000
Hà Tĩnh,upper-middle,120176.8,20000
Hưng Yên,extreme poverty,42825.4,20000
Hưng Yên,lower-middle,9464.933333333334,20000
Hưng Yên,normal,1289575.8666666667,20000
Hưng Yên,upper-middle,57315.8,20000
Hải Dương,extreme poverty,36629.333333333336,20000
Hải Dương,lower-middle,12941.533333333333,20000
Hải Dương,normal,2062005.4,20000
Hải Dương,upper-middle,50830.73333333334,20000
Hải Phòng,extreme poverty,43118.6,20000
Hải Phòng,lower-middle,24833.8,20000
Hải Phòng,normal,1920629.5999999999,20000
Hải Phòng,upper-middle,40160,20000
Hậu Giang,extreme poverty,14126.666666666666,20000
Hậu Giang,lower-middle,25139.333333333332,20000
Hậu Giang,normal,580484,20000
Hậu Giang,upper-middle,38348,20000
Hồ Chí Minh,normal,8794113,20000
Khánh Hòa,normal,1192853,20000
Kiên Giang,extreme poverty,23015.6,20000
Kiên Giang,lower-middle,22958.266666666666,20000
Kiên Giang,normal,1669791.8,20000
Kiên Giang,upper-middle,52688.333333333336,20000
Kon Tum,extreme poverty,50083.799999999996,20000
Kon Tum,lower-middle,17164.6,20000
Kon Tum,normal,443242.4666666667,20000
Kon Tum,upper-middle,42845.13333333333,20000
Lai Châu,extreme poverty,83400.93333333333,20000
Lai Châu,lower-middle,36939.73333333334,20000
Lai Châu,normal,268762.93333333335,20000
Lai Châu,upper-middle,84326.4,20000
Long An,extreme poverty,25015.533333333333,20000
Long An,lower-middle,13649.266666666666,20000
Long An,normal,1586334.2,20000
Long An,upper-middle,48863,20000
Lào Cai,extreme poverty,71992.2,20000
Lào Cai,lower-middle,33747.066666666666,20000
Lào Cai,normal,551721.6666666666,20000
Lào Cai,upper-middle,96565.06666666667,20000
Lâm Đồng,extreme poverty,27541.466666666667,20000
Lâm Đồng,lower-middle,26321.333333333332,20000
Lâm Đồng,normal,1189862.2,20000
Lâm Đồng,upper-middle,59336,20000
Lạng Sơn,extreme poverty,52828.86666666667,20000
Lạng Sơn,lower-middle,41428.666666666664,20000
Lạng Sơn,normal,527687.6666666666,20000
Lạng Sơn,upper-middle,96832.8,20000
Nam Định,extreme poverty,63578.53333333333,20000
Nam Định,lower-middle,31029.133333333335,20000
Nam Định,normal,1614416.4,20000
Nam Định,upper-middle,72699.93333333333,20000
Nghệ An,extreme poverty,166866.33333333334,20000
Nghệ An,lower-middle,86689.6,20000
Nghệ An,normal,2447456.7333333334,20000
Nghệ An,upper-middle,313851.3333333333,20000
Ninh Bình,extreme poverty,27829.933333333334,20000
Ninh Bình,lower-middle,14735.933333333332,20000
Ninh Bình,normal,923598.0666666667,20000
Ninh Bình,upper-middle,35762.066666666666,20000
Ninh Thuận,extreme poverty,46629.53333333333,20000
Ninh Thuận,lower-middle,20383.333333333332,20000
Ninh Thuận,normal,513252.06666666665,20000
Ninh Thuận,upper-middle,36752.066666666666,20000
Phú Thọ,extreme poverty,70251.13333333333,20000
Phú Thọ,lower-middle,25147.86666666667,20000
Phú Thọ,normal,1365565.8666666667,20000
Phú Thọ,upper-middle,64068.13333333333,20000
Phú Yên,extreme poverty,32412.333333333332,20000
Phú Yên,lower-middle,18254.86666666667,20000
Phú Yên,normal,764564.0666666667,20000
Phú Yên,upper-middle,44908.73333333333,20000
Quảng Bình,extreme poverty,66053.53333333334,20000
Quảng Bình,lower-middle,10845.533333333333,20000
Quảng Bình,normal,718826.8,20000
Quảng Bình,upper-middle,21837.133333333335,20000
Quảng Nam,extreme poverty,61533.13333333333,20000
Quảng Nam,lower-middle,17309.266666666666,20000
Quảng Nam,normal,1325932.9333333333,20000
Quảng Nam,upper-middle,79865.66666666667,20000
Quảng Ngãi,extreme poverty,68365.8,20000
Quảng Ngãi,lower-middle,26197.266666666666,20000
Quảng Ngãi,normal,998458.9333333333,20000
Quảng Ngãi,upper-middle,99544,20000
Quảng Ninh,extreme poverty,20695.733333333334,20000
Quảng Ninh,normal,1323056.9333333333,20000
Quảng Ninh,upper-middle,11632.333333333334,20000
Quảng Trị,extreme poverty,25480.2,20000
Quảng Trị,lower-middle,16744.666666666668,20000
Quảng Trị,normal,583162.2666666666,20000
Quảng Trị,upper-middle,41170.86666666667,20000
Sóc Trăng,extreme poverty,37627.2,20000
Sóc Trăng,lower-middle,20955.8,20000
Sóc Trăng,normal,989863.8666666667,20000
Sóc Trăng,upper-middle,64250.13333333333,20000
Sơn La,extreme poverty,206736.93333333332,20000
Sơn La,lower-middle,103378.26666666666,20000
Sơn La,normal,773300.6,20000
Sơn La,upper-middle,171590.2,20000
Thanh Hóa,normal,3557610,20000
Thái Bình,extreme poverty,39349.13333333333,20000
Thái Bình,lower-middle,5899.533333333334,20000
Thái Bình,normal,1565860.2,20000
Thái Bình,upper-middle,17128.133333333335,20000
Thái Nguyên,extreme poverty,28462.666666666668,20000
Thái Nguyên,lower-middle,13297.333333333332,20000
Thái Nguyên,normal,1211713.8,20000
Thái Nguyên,upper-middle,39534.2,20000
Thừa Thiên Huế,extreme poverty,39156.666666666664,20000
Thừa Thiên Huế,lower-middle,12076.666666666666,20000
Thừa Thiên Huế,normal,1054259.2666666666,20000
Thừa Thiên Huế,upper-middle,32282.4,20000
Tiền Giang,extreme poverty,55098.8,20000
Tiền Giang,lower-middle,21847.066666666666,20000
Tiền Giang,normal,1594433.6666666667,20000
Tiền Giang,upper-middle,92577.46666666666,20000
Trà Vinh,extreme poverty,32981.73333333334,20000
Trà Vinh,lower-middle,27712.333333333332,20000
Trà Vinh,normal,866783.8666666667,20000
Trà Vinh,upper-middle,48160.066666666666,20000
Tuyên Quang,extreme poverty,47351.13333333333,20000
Tuyên Quang,lower-middle,18227.666666666668,20000
Tuyên Quang,normal,677601.0666666667,20000
Tuyên Quang,upper-middle,61342.13333333333,20000
Tây Ninh,extreme poverty,7979.8,20000
Tây Ninh,lower-middle,9696.266666666666,20000
Tây Ninh,normal,1083813.2666666666,20000
Tây Ninh,upper-middle,28019.666666666668,20000
Vĩnh Long,extreme poverty,32635.066666666666,20000
Vĩnh Long,lower-middle,26748.333333333332,20000
Vĩnh Long,normal,930776.4,20000
Vĩnh Long,upper-middle,81600.2,20000
Vĩnh Phúc,extreme poverty,27677.4,20000
